DeployID,County,DeployDate,DeploymentName,Description,PrimaryMaterial,Tons,Relief,Depth,Jurisdiction,Coast,LatDM,LongDM,latitudes,longitudes,LocationAccuracy
BA0226,Bay,10/30/2008,Dupont Bridge Span #1,Large Intact Bridge Span 180'L X 25'W X 35'H-Funded By FDOT  1 of 3 Spans  ,BRIDGE  SPANS  METAL,375,35,90,Federal,Gulf,29° 58.888' N,85° 51.111' W,29.98147,-85.85185,High
BA0225,Bay,06/26/2007,OAR BBSWC Barge,Steel Barge With Concrete Culverts And Boxes  Funded By OAR,BARGE METAL 100',,12,89,Federal,Gulf,29° 46.091' N,85° 36.714' W,29.76818,-85.6119,High
BA0224,Bay,06/18/2008,Dan Russell Pier Reef #8,Concrete Materials From Old Shore Pier  3 Loads These Numbers   Also 3/29 & 4/22,CONCRETE SLABS AND RUBBLE,"1,884",45,100,Federal,Gulf,30° 4.041' N,85° 58.505' W,30.06735,-85.97508,High
BA0223,Bay,06/27/2008,Dan Russell Pier Reef,Concrete Materials From Old Shore Pier  6 Loads These Numbers Also 2/22  3/1  3/24  4/3 & 6/1 ,CONCRETE SLABS AND RUBBLE,"2,329",,100,Federal,Gulf,30° 4.088' N,85° 58.499' W,30.06813,-85.97498,High
BA0222,Bay,02/22/2007,Lee Woodham Memorial Site,1 Walter Limestone Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,85,Federal,Gulf,29° 45.872' N,85° 36.689' W,29.76453333,-85.61148,High
BA0221,Bay,02/22/2007,MB-91,10 Walter Coqunia Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (10),25,12,85,Federal,Gulf,29° 46.534' N,85° 36.908' W,29.77557,-85.615133,High
BA0220,Bay,02/22/2007,MB-90,10 Walter Coqunia Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (10),25,12,98,Federal,Gulf,29° 44.921' N,85° 42.635' W,29.74868333,-85.71058,High
BA0218,Bay,02/22/2007,MB-94,1 Walter Coqunia Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,99,Federal,Gulf,29° 46.498' N,85° 42.413' W,29.77497,-85.70688,High
BA0217,Bay,02/22/2007,Tower Site 2007-2,5 Walter Coqunia Florida Special Unit  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,62,State,Gulf,29° 43.253' N,85° 29.316' W,29.72088333,-85.4886,High
BA0216,Bay,02/22/2007,MB-92,5 Walter Coqunia Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),13,12,68,State,Gulf,29° 44.124' N,85° 29.333' W,29.7354,-85.48888,High
BA0215,Bay,02/22/2007,South Site 2007-3,1 Walter Coqunia Florida Special Units Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,12,95,Federal,Gulf,29° 43.255' N,85° 40.746' W,29.72091667,-85.6791,High
BA0214,Bay,02/22/2007,Charlie Parker Memorial Reef,9 Walter Coqunia Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (9),23,12,95,Federal,Gulf,29° 43.039' N,85° 41.519' W,29.71731667,-85.69198,High
BA0213,Bay,02/22/2007,MB-95,3 Walter Coqunia Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (3),3,12,95,Federal,Gulf,29° 43.749' N,85° 41.264' W,29.72915,-85.68773333,High
BA0212,Bay,02/06/2007,Progress Energy Reef,"98 Feet Long Steel Shrimpboat The ""Shady Lady"" Funded By MBARA",VESSEL METAL SHRIMPBOAT 98' ,,20,93,Federal,Gulf,29° 47.145' N,85° 42.029' W,29.78575,-85.70048,High
BA0211,Bay,04/25/2006,MB-84,3 Walter Coqunia Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (3),8,10,124,Federal,Gulf,29° 45.329' N,85° 53.724' W,29.75548333,-85.8954,High
BA0210,Bay,04/25/2006,MB-82,1 Walter Coqunia Florida Special Units  Funded By MBARA,MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,10,124,Federal,Gulf,29° 46.176' N,85° 51.192' W,29.7696,-85.8532,High
BA0209,Bay,04/25/2006,Don Ard Memorial Reef,3 Walter Coqunia Florida Special Units  Funded By Private Funds ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (3),8,10,124,Federal,Gulf,29° 45.339' N,85° 52.367' W,29.75565,-85.87278333,High
BA0208,Bay,04/25/2006,G. Merrill Clift Memorial Reef,1 Walter Coqunia Florida Special Units  Funded By Private Funds ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (1),3,10,128,Federal,Gulf,29° 44.445' N,85° 52.388' W,29.74075,-85.87313333,High
BA0207,Bay,04/25/2006,MB-88-I,5 Walter Florida Special Modules  9 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.472' N,85° 51.959' W,29.7912,-85.86598333,High
BA0206,Bay,04/25/2006,MB-88-H,5 Walter Florida Special Modules  8 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.485' N,85° 51.980' W,29.79141667,-85.86633333,High
BA0205,Bay,04/25/2006,MB-88-G,5 Walter Florida Special Modules  7 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.484' N,85° 51.985' W,29.7914,-85.86641667,High
BA0204,Bay,04/25/2006,MB-88-F,5 Walter Florida Special Modules  6 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.478' N,85° 51.977' W,29.7913,-85.86628333,High
BA0203,Bay,04/25/2006,MB-88-E,5 Walter Florida Special Modules  5 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.475' N,85° 51.982' W,29.79125,-85.86636667,High
BA0202,Bay,04/25/2006,MB-88-D,5 Walter Florida Special Modules  4 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.482' N,85° 51.996' W,29.79136667,-85.8666,High
BA0201,Bay,04/25/2006,MB-88-C,5 Walter Florida Special Modules  3 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.480' N,85° 52.001' W,29.79133333,-85.86668333,High
BA0200,Bay,04/25/2006,MB-88-B,5 Walter Florida Special Modules  2 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.509' N,85° 51.989' W,29.79181667,-85.86648333,High
BA0199,Bay,04/25/2006,MB-88-A,5 Walter Florida Special Modules  1 of 9 Drops This Grant  ,MODULES CONCRETE WALTER FLORIDA LIMESTONE (5),10,10,115,Federal,Gulf,29° 47.484' N,85° 52.033' W,29.7914,-85.86721667,High
BA0198,Bay,01/11/2005,Carbody-MBARA,4 Walter Florida Special Modules Funded By MBARA,MODULES CONCRETE WALTER FLORIDA SPECIAL METAL (4),10,10,60,State,Gulf,29° 54.139' N,85° 32.390' W,29.90231667,-85.53983333,High
BA0197,Bay,01/11/2005,MBARA-LAARS-7,2 Walter Florida Special Modules Funded By MBARA,MODULES CONCRETE WALTER FLORIDA SPECIAL METAL  (2),2,10,115,Federal,Gulf,29° 44.441' N,85° 53.762' W,29.74068333,-85.89603333,High
BA0196,Bay,01/11/2005,MBARA-LAARS-6,3 Walter Florida Special Modules Funded By MBARA,MODULES CONCRETE WALTER FLORIDA SPECIAL METAL  (3),3,10,115,Federal,Gulf,29° 45.350' N,85° 53.734' W,29.75583333,-85.89556667,High
BA0195,Bay,01/11/2005,MBARA-LAARS-5,3 Walter Florida Special Modules Funded By MBARA,MODULES CONCRETE WALTER FLORIDA SPECIAL METAL (3),3,10,115,Federal,Gulf,29° 45.332' N,85° 51.208' W,29.75553333,-85.85346667,High
BA0194,Bay,01/11/2005,MBARA-LAARS-4,1 Walter Florida Special Module Funded By MBARA,MODULES CONCRETE WALTER FLORIDA SPECIAL METAL (1),2,10,115,Federal,Gulf,29° 46.194' N,85° 51.209' W,29.7699,-85.85348,High
BA0193,Bay,01/11/2005,MBARA-LAARS-3,4 Walter Florida Special Modules Funded By MBARA,MODULES CONCRETE WALTER FLORIDA SPECIAL METAL  (4),8,10,115,Federal,Gulf,29° 46.976' N,85° 52.412' W,29.78293333,-85.87353333,High
BA0192,Bay,01/11/2005,MBARA-LAARS-2,2 Walter Florida Special Modules Funded By MBARA,MODULES CONCRETE WALTER FLORIDA SPECIAL METAL  (2),4,10,115,Federal,Gulf,29° 46.986' N,85° 51.189' W,29.7831,-85.85315,High
BA0191,Bay,01/11/2005,Tom Maher Reef,"4 Walter Florida Special Modules Funded By MBARA Renamed ""Tom Maher Reef' On 1/7/2011",MODULES CONCRETE WALTER FLORIDA SPECIAL METAL (4),8,10,115,Federal,Gulf,29° 46.994' N,85° 50.002' W,29.78323333,-85.83336667,High
BA0190,Bay,08/09/2004,Bobby Guilford Site,Concrete Rubble Deployed In Two Trips This Day,CONCRETE PILINGS,412,8,65,State,Gulf,29° 53.235' N,85° 32.620' W,29.88725,-85.54366667,High
BA0189,Bay,06/08/2004,Carbody,38 Reefballs  Two Drop Dates  Also 4/22/04,MODULES CONCRETE REEFBALLS (38),,6,60,State,Gulf,29° 53.874' N,85° 32.573' W,29.8979,-85.54288333,High
BA0188,Bay,05/14/2004,Hathaway Bridge 2 Finish,Large Concrete Beams  66 Ft Long  End of May 14 Drop  2 of 2 Drops,BRIDGE CONCRETE BEAMS ,"4,187",,,Federal,Gulf,29° 58.300' N,85° 51.500' W,29.97166667,-85.85833333,High
BA0187,Bay,05/14/2004,Hathaway Bridge 2 Start,Large Concrete Beams  66 Ft Long  Start of May 14 Drop  2 of 2 Drops,BRIDGE CONCRETE BEAMS ,"4,187",,,Federal,Gulf,29° 59.100' N,85° 51.200' W,29.985,-85.85333333,High
BA0186,Bay,05/06/2004,Hathaway Bridge 1 Finish,Large Concrete Beams  66 Ft Long  End of May 6 Drop  1 of 2 Drops,BRIDGE CONCRETE BEAMS ,"4,187",,,Federal,Gulf,30° 3.200' N,85° 58.400' W,30.05333333,-85.97333333,High
BA0185,Bay,05/06/2004,Hathaway Bridge 1 Start,Large Concrete Beams  66 Ft Long  Start of May 6 Drop  1 of 2 Drops,BRIDGE CONCRETE BEAMS ,"4,187",,,Federal,Gulf,30° 4.600' N,85° 58.200' W,30.07666667,-85.97,High
BA0184,Bay,04/22/2004,Carbody,37 Goliath Reefballs  2 Drop This Location  Also 6/8/04,MODULES CONCRETE REEFBALLS (37),,6,60,State,Gulf,29° 53.884' N,85° 32.600' W,29.89806667,-85.54333333,High
BA0183,Bay,04/17/2004,Steel Dredge Boat,Old Steel Dredge Boat Deployed By City of Mexico Beach,VESSEL METAL DREDGE BOAT 50',,10,115,Federal,Gulf,29° 46.720' N,85° 50.030' W,29.77866667,-85.83383333,High
BA0182,Bay,07/11/2003,Fami Tug #2,Second of Two Steel Derelict Tugboats Removed By FWC and FAMI,VESSEL METAL TUGBOAT  95',,30,100,Federal,Gulf,29° 58.123' N,85° 51.261' W,29.96871667,-85.85435,High
BA0181,Bay,07/10/2003,Fami Tug #1,First of Two Steel Derelict Tugboats Removed By FWC and FAMI,VESSEL METAL TUGBOAT HULL 85',,20,100,Federal,Gulf,29° 58.123' N,85° 51.274' W,29.96871667,-85.85456667,High
BA0180,Bay,06/26/2003,Carbody,105 Reefballs  Two Drops This Location  Also 7/8/03,MODULES CONCRETE REEFBALLS (105),365,5,60,State,Gulf,29° 53.635' N,85° 32.635' W,29.89391667,-85.54391667,High
BA0179,Bay,02/12/2003,Fish America Foundation Reef,100 Reefballs  Funded By $30 000 Fish America Grant,MODULES CONCRETE REEFBALLS (100),200,8,67,State,Gulf,29° 53.628' N,85° 32.634' W,29.8938,-85.5439,High
BA0178,Bay,10/25/2002,Smurfit-Stone #5,2 Steel Cylinders  Each 24' Long By 12' Diameter,METAL CYLINDERS (2),40,12,60,State,Gulf,29° 54.150' N,85° 31.650' W,29.9025,-85.5275,High
BA0177,Bay,10/25/2002,Smurfit-Stone #6,4 Steel Cylinders  Each 24' Long By 12' Diameter,METAL CYLINDERS (4),80,12,65,State,Gulf,29° 53.440' N,85° 31.730' W,29.89066667,-85.52883333,High
BA0176,Bay,09/19/2002,Smurfit-Stone #3,2 Steel Cylinders  Each 24' Long By 12' Diameter,METAL CYLINDERS (2),40,12,65,State,Gulf,29° 53.829' N,85° 32.560' W,29.89715,-85.54266667,High
BA0175,Bay,09/19/2002,Smurfit-Stone #1,4 Steel Cylinders  Each 24' Long By 12' Diameter,METAL CYLINDERS (4),80,12,60,State,Gulf,29° 54.741' N,85° 32.510' W,29.91235,-85.54183333,High
BA0174,Bay,09/18/2002,Smurfit-Stone #4,2 Steel Cylinders  Each 24' Long By 12' Diameter,METAL CYLINDERS (2),40,12,60,State,Gulf,29° 53.826' N,85° 32.010' W,29.8971,-85.5335,High
BA0173,Bay,09/18/2002,Smurfit-Stone #2,4 Steel Cylinders  Each 24' Long By 12' Diameter,METAL CYLINDERS (4),80,12,65,State,Gulf,29° 53.230' N,85° 32.426' W,29.88716667,-85.54043333,High
BA0172,Bay,06/21/2002,Charles House Reef,5 of 5 Drops of Reefballs This Date  Mbara Funded,MODULES CONCRETE REEFBALLS (10),20,6,68,State,Gulf,29° 53.150' N,85° 32.605' W,29.88583333,-85.54341667,High
BA0171,Bay,06/21/2002,MBARA Barge Addition,1 of 5 Drops of Reefballs This Date  Mbara Funded,MODULES CONCRETE REEFBALLS (10),20,6,68,State,Gulf,29° 53.140' N,85° 32.790' W,29.88567,-85.5465,High
BA0170,Bay,06/21/2002,Brian Moeller Reef,2 of 5 Drops of Reefballs This Date  Mbara Funded,MODULES CONCRETE REEFBALLS (10),20,6,22,State,Gulf,29° 53.948' N,85° 28.268' W,29.89913333,-85.47113333,High
BA0169,Bay,06/21/2002,Beanie And Hosehead Reef,3 of 5 Drops of Reefballs This Date  Mbara Funded,MODULES CONCRETE REEFBALLS (10),20,6,23,State,Gulf,29° 53.835' N,85° 28.155' W,29.89725,-85.46925,High
BA0168,Bay,06/21/2002,Phinizy Reef,4 of 5 Drops of Reefballs This Date  Mbara Funded,MODULES CONCRETE REEFBALLS (10),20,6,25,State,Gulf,29° 54.155' N,85° 28.440' W,29.90258333,-85.474,High
BA0167,Bay,06/12/2002,Carbody,95 Reefballs All In One Location,MODULES CONCRETE REEFBALLS (95),184,5,60,State,Gulf,29° 53.791' N,85° 32.009' W,29.89651667,-85.53348333,High
BA0166,Bay,06/28/2001,Unnamed,Concrete Pipes & Junction Boxes  112 Pieces  2 Loads This Location Also 6/26/2001,CONCRETE PRECAST STRUCTURES (117),350,8,52,State,Gulf,29° 53.692' N,85° 31.281' W,29.89486667,-85.52135,High
BA0164,Bay,06/19/2001,MBARA Barge,Steel Hopper Barge 195'X30'X12' With Steel Pipes  Mbara Funded $25 000,BARGE METAL 195',,12,71,State,Gulf,29° 53.145' N,85° 32.792' W,29.88575,-85.54653333,High
BA0163,Bay,06/14/2001,Car Body Site,98 Large Reefballs In Two Stacks  On Each Site of Barge,MODULES CONCRETE REEFBALLS (98),184,8,54,State,Gulf,29° 53.878' N,85° 31.791' W,29.89796667,-85.52985,High
BA0162,Bay,07/09/2000,Accokeek,143 Foot Long Navy Tugboat,VESSEL METAL NAVY TUGBOAT 143',,37,100,Federal,Gulf,29° 58.475' N,85° 51.915' W,29.97458333,-85.86525,High
BA0161,Bay,07/01/2000,Dan Barge,100 Foot Long Barge,BARGE METAL 100',,5,60,State,Gulf,30° 4.838' N,85° 43.843' W,30.08063333,-85.73071667,High
BA0160,Bay,06/14/2000,Bell Shoal,2nd of Two Drops of Reefballs This Date,MODULES CONCRETE REEFBALLS (36),108,6,21,State,Gulf,29° 54.486' N,85° 28.461' W,29.9081,-85.47435,High
BA0159,Bay,06/14/2000,Bell Shoal,1 1st of Two Drops of Reefballs This Date,MODULES CONCRETE REEFBALLS (37),109,6,21,State,Gulf,29° 55.354' N,85° 29.094' W,29.92256667,-85.4849,High
BA0158,Bay,05/30/2000,Arizona Chemical,Steel Heat Exchanger 4' Diameter By 60' Feet Long,METAL HEAT EXCHANGER,,4,66,State,Gulf,29° 53.355' N,85° 32.004' W,29.88925,-85.5334,High
BA0157,Bay,12/19/1999,Car Body Site,Culverts  Junction Boxes And Manholes-Private Funding,CONCRETE CULVERTS,,6,65,State,Gulf,29° 53.777' N,85° 32.815' W,29.89628333,-85.54691667,High
BA0156,Bay,12/19/1999,Car Body Site,Culverts  Junction Boxes And Manholes-Private Funding,CONCRETE CULVERTS (30),,6,68,State,Gulf,29° 53.336' N,85° 32.961' W,29.88893333,-85.54935,High
BA0155,Bay,12/10/1999,Bell Shoal,Culverts  Junction Boxes And Manholes-Private Funding,CONCRETE CULVERTS (40),,5,20,State,Gulf,29° 55.154' N,85° 28.809' W,29.91923333,-85.48015,High
BA0154,Bay,12/10/1999,Unnamed,30-40 Pieces Culverts/Boxes/Risers,CONCRETE PRECAST STRUCTURES,,5,20,State,Gulf,29° 54.474' N,85° 27.839' W,29.9079,-85.46398333,High
BA0153,Bay,12/02/1999,Century/Cobia Barge,105 X 25 X 8 Steel Barge  Placed By PCMI,BARGE METAL 105',,8,98,Federal,Gulf,29° 58.415' N,85° 49.592' W,29.97358333,-85.82653333,High
BA0151,Bay,06/03/1999,Inshore Site #1,Ave. Center of 12 Modules  12-Fish Haven Units (Fh) (Complex#3),MODULES CONCRETE FISH HAVENS (12),12,5,25,State,Gulf,29° 54.953' N,85° 24.373' W,29.91588333,-85.40621667,High
BA0150,Bay,06/03/1999,Inshore Site #1,Ave. Center of 21 Modules  21-Fish Haven Units (Fh) (Complex#2),MODULES CONCRETE FISH HAVENS (21),21,5,25,State,Gulf,29° 55.036' N,85° 24.437' W,29.91726667,-85.40728333,High
BA0149,Bay,06/03/1999,Inshore Site #1,Ave. Center of 22 Modules  12-Fht  8 Fh & 2 Fhjr (Complex#1),MODULES CONCRETE FISH HAVENS (22),30,6,25,State,Gulf,29° 55.121' N,85° 24.503' W,29.91868333,-85.40838333,High
BA0148,Bay,06/03/1999,Inshore Site #1,Ave. Center of 8 Modules  8-Fish Haven Units (Fh)  (Complex#4),MODULES CONCRETE FISH HAVENS (8),8,5,25,State,Gulf,29° 54.869' N,85° 24.309' W,29.91448333,-85.40515,High
BA0147,Bay,06/03/1999,Car Body Site,Center of 12 Modules  Fish Haven Tower Units (Complex# 4 of 5 ),MODULES CONCRETE FISH HAVENS (12),23,6,65,State,Gulf,29° 54.401' N,85° 32.170' W,29.90668333,-85.53616667,High
BA0146,Bay,06/03/1999,Car Body Site,Ave. Center of 16 Modules  Fish Haven Towers(Complex#3 of 5 ),MODULES CONCRETE FISH HAVENS (16),30,6,65,State,Gulf,29° 53.654' N,85° 32.391' W,29.89423333,-85.53985,High
BA0145,Bay,06/03/1999,Car Body Site,Ave. Center of 21 Modules  21-Fish Havens (FH) (Complex#2 of 5),MODULES CONCRETE FISH HAVENS (21),23,5,65,State,Gulf,29° 53.440' N,85° 32.682' W,29.89066667,-85.5447,High
BA0144,Bay,06/03/1999,Car Body Site,Ave. Center of 22 Modules  12-Fht  8 Fh & 2 FHJR (Complex#1),MODULES CONCRETE FISH HAVENS (22),32,6,65,State,Gulf,29° 53.633' N,85° 31.599' W,29.89388333,-85.52665,High
BA0143,Bay,06/03/1999,Car Body Site,Center of 8 Modules  Fish Haven Tower Units (Complex# 5 of 5 ),MODULES CONCRETE FISH HAVENS (8),15,6,65,State,Gulf,29° 54.819' N,85° 32.091' W,29.91365,-85.53485,High
BA0142,Bay,10/28/1997,Blackfin Reef,"""Blackfin Reef""  10 Reefballs",MODULES CONCRETE REEFBALLS (10),,3,60,State,Gulf,29° 53.105' N,85° 32.098' W,29.88508333,-85.53496667,Medium
BA0141,Bay,10/28/1997,Hammerhead Reef,Hammerhead Reefs 10 Reefballs,MODULES CONCRETE REEFBALLS (10),,3,45,State,Gulf,29° 53.309' N,85° 31.453' W,29.88848333,-85.52421667,Medium
BA0140,Bay,10/28/1997,Mexico Beach - Bluefish,"4 4th of 11 Drops This Date  ""Bluefish""  10 Reef Balls",MODULES CONCRETE REEFBALLS (10),16,3,58,State,Gulf,29° 53.538' N,85° 31.986' W,29.8923,-85.5331,Medium
BA0139,Bay,10/28/1997,Mexico Beach - Bonita,"7 4th of 11 Drops This Date  ""Bonita"" Reef  10 Balls",MODULES CONCRETE REEFBALLS (10),12,3,56,State,Gulf,29° 54.189' N,85° 31.977' W,29.90315,-85.53295,Medium
BA0138,Bay,10/28/1997,Mexico Beach - Flounder,"6 4th of 11 Drops This Date  ""Flounder""  10 Reef Balls",MODULES CONCRETE REEFBALLS (10),20,3,56,State,Gulf,29° 54.057' N,85° 31.992' W,29.90095,-85.5332,Medium
BA0137,Bay,10/28/1997,Mexico Beach - Redfish,"2 nd of 11 Drops This Date  ""Redfish""  10 Reef Balls",MODULES CONCRETE REEFBALLS (10),20,4,57,State,Gulf,29° 53.158' N,85° 31.994' W,29.88596667,-85.53323333,High
BA0136,Bay,10/28/1997,Mexico Beach - Snapper,"11 4th of 11 Loads This Date  ""Snapper"" Reef  10 Balls",MODULES CONCRETE REEFBALLS (10),20,4,57,State,Gulf,29° 53.298' N,85° 31.997' W,29.8883,-85.53328,Medium
BA0135,Bay,10/28/1997,Mexico Beach - Spanish,"3 rd of 11 Drops This Date  ""Spanish""  10 Reef Balls",MODULES CONCRETE REEFBALLS (10),20,4,56,State,Gulf,29° 53.414' N,85° 31.995' W,29.89023,-85.53325,Medium
BA0134,Bay,10/28/1997,Mexico Beach - Kingfish,"1 1st of 11 Drops This Date  ""Kingfish""  3 Reef Balls",MODULES CONCRETE REEFBALLS (3),6,4,40,State,Gulf,29° 54.057' N,85° 32.622' W,29.90095,-85.5437,Medium
BA0133,Bay,10/28/1997,Baxter 1 Memorial Reef,Five Reef Balls Funded And Deployed By Mbara,MODULES CONCRETE REEFBALLS (5),10,3,40,State,Gulf,29° 54.839' N,85° 32.629' W,29.91398,-85.54382,Medium
BA0132,Bay,10/28/1997,Billie & Jack Smith Reef,Six Reefballs Funded And Deployed By Mbara,MODULES CONCRETE REEFBALLS (6),12,3,20,State,Gulf,29° 54.807' N,85° 28.710' W,29.91345,-85.4785,Medium
BA0131,Bay,10/28/1997,Captain Mike Neal's Reef #1,Five Reef Balls Funded And Deployed By Mbara,MODULES CONCRETE REEFBALLS (5),10,3,40,State,Gulf,29° 53.934' N,85° 30.670' W,29.8989,-85.51117,Medium
BA0130,Bay,10/28/1997,Triggerfish Reef #1,Four Reef Balls Funded And Deployed By Mbara,MODULES CONCRETE REEFBALLS (4),8,3,40,State,Gulf,29° 54.001' N,85° 32.650' W,29.90001,-85.54417,Medium
BA0129,Bay,10/28/1997,Baxter Memorial Reef #2,Five Reef Balls Funded And Deployed By Mbara,MODULES CONCRETE REEFBALLS (5),10,3,60,State,Gulf,29° 54.909' N,85° 32.562' W,29.91515,-85.5427,Medium
BA0128,Bay,10/28/1997,Captain Mike Neal's Reef #2,Five Reef Balls Funded By The Mexico Beach Artificial Reef Association,MODULES CONCRETE REEFBALLS (5),10,4,41,State,Gulf,29° 53.920' N,85° 30.733' W,29.89867,-85.51222,Medium
BA0127,Bay,10/28/1997,Captain Tom Hudson Memorial Reef,Ten Reef Ball Funded And Deployed By Mbara,MODULES CONCRETE REEFBALLS (10),20,3,25,State,Gulf,29° 54.113' N,85° 27.595' W,29.90188,-85.45992,Medium
BA0126,Bay,10/28/1997,Red Dove Reef,Ten Reef Balls Funded By MBARA,MODULES CONCRETE REEFBALLS (10),20,3,72,State,Gulf,29° 53.491' N,85° 32.874' W,29.89152,-85.5479,Medium
BA0125,Bay,10/28/1997,Inshore Mexico Bch - Amberjack,"9 4th of 11 Drops This Date  ""Amberjack""  5 Reef Balls",MODULES CONCRETE REEFBALLS (5),10,4,25,State,Gulf,29° 54.418' N,85° 24.293' W,29.90696667,-85.40488333,Medium
BA0124,Bay,10/28/1997,Inshore Mexico Bch - Cobia,"9 4th of 11 Drops This Date  ""Cobia""  5 Reef Balls",MODULES CONCRETE REEFBALLS (5),10,4,25,State,Gulf,29° 54.387' N,85° 24.317' W,29.90645,-85.40528333,Medium
BA0123,Bay,10/28/1997,Inshore Mexico Bch - Grouper,"10 4th of 11 Drops This Date  ""Grouper""  5 Reef Balls",MODULES CONCRETE REEFBALLS (5),10,4,25,State,Gulf,29° 54.394' N,85° 24.243' W,29.90656667,-85.40405,Medium
BA0122,Bay,10/28/1997,Mexico Beach - Mako Shark,"5 4th of 11 Drops This Date  ""Mako Shark""  5 Reef Ball",MODULES CONCRETE REEFBALLS (5),10,4,40,State,Gulf,29° 54.868' N,85° 32.553' W,29.91446667,-85.54255,Medium
BA0121,Bay,10/28/1997,MBARA,Funded And Deployed By MBARA,METAL COUNTERS (14),,,20,State,Gulf,29° 56.348' N,85° 29.821' W,29.93913333,-85.49701667,Medium
BA0120,Bay,05/22/1996,Sherman X Tug Boat,80 Feet Long Steel Hulled Tug Boat,VESSEL METAL TUG 80',,20,80,State,Gulf,29° 55.066' N,85° 40.466' W,29.91776667,-85.67443333,Medium
BA0119,Bay,09/25/1995,F-106 Airplanes,3 - F106 Drone Airplanes  Initiated By Hurlburt Afb,AIRPLANES  F-106 (3),,8,112,Federal,Gulf,30° 0.770' N,85° 58.118' W,30.01283333,-85.96863333,High
BA0118,Bay,08/18/1995,Hovercraft-Llcat,100 Feet Long Navy Hovercraft 8/18/95,VESSEL ALUMINUM HOVERCRAFT 100',,10,74,State,Gulf,30° 4.249' N,85° 48.725' W,30.07081667,-85.81208333,High
BA0117,Bay,12/20/1994,Reef Ex Center Site,Reef-Ex Tank #8 -Panama City,ARMY TANKS M-60,50,,95,Federal,Gulf,29° 59.764' N,85° 51.855' W,29.99606667,-85.86425,High
BA0116,Bay,12/20/1994,Reef Ex Center Site,Reef-Ex Tank #6 -Panama City,ARMY TANKS M-60,50,,95,Federal,Gulf,29° 59.739' N,85° 51.848' W,29.99565,-85.86413333,High
BA0115,Bay,12/20/1994,Reef Ex Center Site,Reef-Ex Tank #7 -Panama City,ARMY TANKS M-60,50,,95,Federal,Gulf,29° 59.755' N,85° 51.843' W,29.99591667,-85.86405,High
